,Optimal_Affected_Component_Uid,Optimal_Failure,ln
2463,_SFESrecdEeet0YmmfbMwkw,CF2,2.8602
2464,_SFESrecdEeet0YmmfbMwkw,CF2,2.8602
2465,_SFACPucdEeet0YmmfbMwkw,CF2,2.6794
2466,_SFACPucdEeet0YmmfbMwkw,CF2,2.6794
2467,_SFACPucdEeet0YmmfbMwkw,CF2,2.6794
2468,_SE-MF-cdEeet0YmmfbMwkw,CF2,2.6424
2469,_SE-MF-cdEeet0YmmfbMwkw,CF2,2.6424
2470,_SE-MF-cdEeet0YmmfbMwkw,CF2,2.6424
2471,_SFGItOcdEeet0YmmfbMwkw,CF1,3.0196
2472,_SFGItOcdEeet0YmmfbMwkw,CF1,3.0196
2473,_SFGItOcdEeet0YmmfbMwkw,CF1,3.0196
2474,_SFLB3ucdEeet0YmmfbMwkw,CF2,2.3018
2475,_SFLB3ucdEeet0YmmfbMwkw,CF2,2.3018
2476,_SFLB3ucdEeet0YmmfbMwkw,CF2,2.3018
2477,_SFDsX-cdEeet0YmmfbMwkw,CF1,4.3029
2478,_SFDsX-cdEeet0YmmfbMwkw,CF1,4.3029
2479,_SFDsX-cdEeet0YmmfbMwkw,CF1,4.3029
