,Optimal_Affected_Component_Uid,Optimal_Failure,sqt
1249,_SFS9COcdEeet0YmmfbMwkw,CF3,9.0443
1250,_SEvisucdEeet0YmmfbMwkw,CF3,6.0668
1251,_SEvisucdEeet0YmmfbMwkw,CF3,6.0668
1252,_SEvisucdEeet0YmmfbMwkw,CF3,6.0668
1253,_SE57RecdEeet0YmmfbMwkw,CF3,15.469000000000001
1254,_SE57RecdEeet0YmmfbMwkw,CF3,15.469000000000001
1255,_SE57RecdEeet0YmmfbMwkw,CF3,15.469000000000001
1256,_SFSVCecdEeet0YmmfbMwkw,CF3,13.1195
1257,_SFSVCecdEeet0YmmfbMwkw,CF3,13.1195
1258,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.4174
1259,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.4174
1260,_SEu7v-cdEeet0YmmfbMwkw,CF2,3.4174
1261,_SFMPb-cdEeet0YmmfbMwkw,CF2,6.2088
1262,_SFMPb-cdEeet0YmmfbMwkw,CF2,6.2088
1263,_SFMPb-cdEeet0YmmfbMwkw,CF2,6.2088
1264,_SFMPb-cdEeet0YmmfbMwkw,CF2,6.2088
1265,_SE23gucdEeet0YmmfbMwkw,CF1,6.0208
1266,_SE23gucdEeet0YmmfbMwkw,CF1,6.0208
1267,_SE23gucdEeet0YmmfbMwkw,CF1,6.0208
1268,_SE23gucdEeet0YmmfbMwkw,CF1,6.0208
1269,_SE23gucdEeet0YmmfbMwkw,CF1,6.0208
1270,_SE23gucdEeet0YmmfbMwkw,CF1,6.0208
1271,_SE23gucdEeet0YmmfbMwkw,CF1,6.0208
1272,_SE23gucdEeet0YmmfbMwkw,CF1,6.0208
1273,_SE23gucdEeet0YmmfbMwkw,CF1,6.0208
1274,_SFLoA-cdEeet0YmmfbMwkw,CF2,2.7291
1275,_SFLoA-cdEeet0YmmfbMwkw,CF2,2.7291
1276,_SFLoA-cdEeet0YmmfbMwkw,CF2,2.7291
1277,_SFFhHucdEeet0YmmfbMwkw,CF3,6.1428
1278,_SFFhHucdEeet0YmmfbMwkw,CF3,6.1428
1279,_SFFhHucdEeet0YmmfbMwkw,CF3,6.1428
1280,_SFTjAecdEeet0YmmfbMwkw,CF3,4.675
1281,_SFTjAecdEeet0YmmfbMwkw,CF3,4.675
1282,_SE_aeucdEeet0YmmfbMwkw,CF2,3.4124
1283,_SE_aeucdEeet0YmmfbMwkw,CF2,3.4124
1284,_SE_aeucdEeet0YmmfbMwkw,CF2,3.4124
1285,_SFGvqecdEeet0YmmfbMwkw,CF2,3.6719999999999997
1286,_SFGvqecdEeet0YmmfbMwkw,CF2,3.6719999999999997
1287,_SFGvqecdEeet0YmmfbMwkw,CF2,3.6719999999999997
1288,_SE3eiucdEeet0YmmfbMwkw,CF1,3.8473
1289,_SE3eiucdEeet0YmmfbMwkw,CF1,3.8473
1290,_SE3eiucdEeet0YmmfbMwkw,CF1,3.8473
1291,_SEx-s-cdEeet0YmmfbMwkw,CF2,3.4244
1292,_SEx-s-cdEeet0YmmfbMwkw,CF2,3.4244
1293,_SEx-s-cdEeet0YmmfbMwkw,CF2,3.4244
1294,_SFDsrecdEeet0YmmfbMwkw,CF2,3.662
1295,_SFDsrecdEeet0YmmfbMwkw,CF2,3.662
1296,_SFDsrecdEeet0YmmfbMwkw,CF2,3.662
1297,_SE_aWucdEeet0YmmfbMwkw,CF1,6.4411
1298,_SE_aWucdEeet0YmmfbMwkw,CF1,6.4411
1299,_SFLohecdEeet0YmmfbMwkw,CF1,9.0293
1300,_SFLohecdEeet0YmmfbMwkw,CF1,9.0293
1301,_SFLohecdEeet0YmmfbMwkw,CF1,9.0293
1302,_SFOFh-cdEeet0YmmfbMwkw,CF2,3.1968
1303,_SFOFh-cdEeet0YmmfbMwkw,CF2,3.1968
1304,_SFOFh-cdEeet0YmmfbMwkw,CF2,3.1968
1305,_SE3efucdEeet0YmmfbMwkw,CF2,6.0258
1306,_SE3efucdEeet0YmmfbMwkw,CF2,6.0258
1307,_SE3efucdEeet0YmmfbMwkw,CF2,6.0258
1308,_SFLAj-cdEeet0YmmfbMwkw,CF1,2.7241
1309,_SFLAj-cdEeet0YmmfbMwkw,CF1,2.7241
1310,_SFLAj-cdEeet0YmmfbMwkw,CF1,2.7241
1311,_SFKZJecdEeet0YmmfbMwkw,CF3,9.0193
1312,_SFKZJecdEeet0YmmfbMwkw,CF3,9.0193
1313,_SFKZJecdEeet0YmmfbMwkw,CF3,9.0193
1314,_SEx-rucdEeet0YmmfbMwkw,CF1,2.9515
1315,_SEx-rucdEeet0YmmfbMwkw,CF1,2.9515
1316,_SEx-rucdEeet0YmmfbMwkw,CF1,2.9515
1317,_SFDrv-cdEeet0YmmfbMwkw,CF1,6.1218
1318,_SFDrv-cdEeet0YmmfbMwkw,CF1,6.1218
1319,_SFDrv-cdEeet0YmmfbMwkw,CF1,6.1218
1320,_SFETJ-cdEeet0YmmfbMwkw,CF1,2.7121
1321,_SFETJ-cdEeet0YmmfbMwkw,CF1,2.7121
1322,_SFETJ-cdEeet0YmmfbMwkw,CF1,2.7121
1323,_SE7vtucdEeet0YmmfbMwkw,CF1,3.1718
1324,_SE7vtucdEeet0YmmfbMwkw,CF1,3.1718
1325,_SE7vtucdEeet0YmmfbMwkw,CF1,3.1718
1326,_SFMQK-cdEeet0YmmfbMwkw,CF3,8.0277
1327,_SFMQK-cdEeet0YmmfbMwkw,CF3,8.0277
1328,_SFMQK-cdEeet0YmmfbMwkw,CF3,8.0277
1329,_SE3ehOcdEeet0YmmfbMwkw,CF2,8.0207
1330,_SE3ehOcdEeet0YmmfbMwkw,CF2,8.0207
1331,_SE3ehOcdEeet0YmmfbMwkw,CF2,8.0207
1332,_SFE5-OcdEeet0YmmfbMwkw,CF3,2.7111
1333,_SFE5-OcdEeet0YmmfbMwkw,CF3,2.7111
1334,_SFE5-OcdEeet0YmmfbMwkw,CF3,2.7111
1335,_SFS8AOcdEeet0YmmfbMwkw,CF1,3.1978
1336,_SFS8AOcdEeet0YmmfbMwkw,CF1,3.1978
1337,_SFS8AOcdEeet0YmmfbMwkw,CF1,3.1978
1338,_SE56vucdEeet0YmmfbMwkw,CF2,2.9475
1339,_SE56vucdEeet0YmmfbMwkw,CF2,2.9475
1340,_SE56vucdEeet0YmmfbMwkw,CF2,2.9475
1341,_SFESoecdEeet0YmmfbMwkw,CF3,3.1778
1342,_SFESoecdEeet0YmmfbMwkw,CF3,3.1778
1343,_SFESoecdEeet0YmmfbMwkw,CF3,3.1778
1344,_SFDrbecdEeet0YmmfbMwkw,CF2,3.66
1345,_SFDrbecdEeet0YmmfbMwkw,CF2,3.66
1346,_SFDrbecdEeet0YmmfbMwkw,CF2,3.66
1347,_SFSW0ucdEeet0YmmfbMwkw,CF3,186.0267
1348,_SFSW0ucdEeet0YmmfbMwkw,CF3,185.49099999999999
1349,_SFFgkOcdEeet0YmmfbMwkw,CF3,2.7131
1350,_SFFgkOcdEeet0YmmfbMwkw,CF3,2.7131
1351,_SFFgkOcdEeet0YmmfbMwkw,CF3,2.7131
1352,_SFSVwucdEeet0YmmfbMwkw,CF2,2.9705
1353,_SFSVwucdEeet0YmmfbMwkw,CF2,2.9705
1354,_SFSVwucdEeet0YmmfbMwkw,CF2,2.9705
1355,_SFJzXecdEeet0YmmfbMwkw,CF3,6.5404
1356,_SFJzXecdEeet0YmmfbMwkw,CF3,6.5404
1357,_SFJzXecdEeet0YmmfbMwkw,CF3,6.5404
1358,_SFACJOcdEeet0YmmfbMwkw,CF1,3.8613
1359,_SFACJOcdEeet0YmmfbMwkw,CF1,3.8613
1360,_SFACJOcdEeet0YmmfbMwkw,CF1,3.8613
1361,_SFGveecdEeet0YmmfbMwkw,CF1,13.0985
1362,_SFGveecdEeet0YmmfbMwkw,CF1,13.0985
1363,_SFGveecdEeet0YmmfbMwkw,CF1,13.0985
1364,_SFGveecdEeet0YmmfbMwkw,CF1,13.0985
1365,_SFB2iucdEeet0YmmfbMwkw,CF2,6.0988
1366,_SFB2iucdEeet0YmmfbMwkw,CF2,6.0988
1367,_SFB2iucdEeet0YmmfbMwkw,CF2,6.0988
1368,_SFOElOcdEeet0YmmfbMwkw,CF1,6.2198
1369,_SFOElOcdEeet0YmmfbMwkw,CF1,6.2198
1370,_SFOElOcdEeet0YmmfbMwkw,CF1,6.2198
1371,_SFGvCecdEeet0YmmfbMwkw,CF2,3.6710000000000003
1372,_SFGvCecdEeet0YmmfbMwkw,CF2,3.6710000000000003
1373,_SFGvCecdEeet0YmmfbMwkw,CF2,3.6710000000000003
1374,_SE9k4ucdEeet0YmmfbMwkw,CF1,3.8543
1375,_SE9k4ucdEeet0YmmfbMwkw,CF1,3.8543
1376,_SE9k4ucdEeet0YmmfbMwkw,CF1,3.8543
1377,_SFDtCecdEeet0YmmfbMwkw,CF3,9.0003
1378,_SFDtCecdEeet0YmmfbMwkw,CF3,9.0003
1379,_SFDtCecdEeet0YmmfbMwkw,CF3,9.0003
1380,_SE7wA-cdEeet0YmmfbMwkw,CF2,6.0368
1381,_SE7wA-cdEeet0YmmfbMwkw,CF2,6.0368
1382,_SE7wA-cdEeet0YmmfbMwkw,CF2,6.0368
1383,_SFLAhecdEeet0YmmfbMwkw,CF3,13.1085
1384,_SFLAhecdEeet0YmmfbMwkw,CF3,13.1085
1385,_SFLAhecdEeet0YmmfbMwkw,CF3,13.1085
1386,_SFFhSucdEeet0YmmfbMwkw,CF3,3.1788
1387,_SFFhSucdEeet0YmmfbMwkw,CF3,3.1788
1388,_SFFhSucdEeet0YmmfbMwkw,CF3,3.1788
1389,_SFKanecdEeet0YmmfbMwkw,CF2,3.1848
1390,_SFKanecdEeet0YmmfbMwkw,CF2,3.1848
1391,_SFKanecdEeet0YmmfbMwkw,CF2,3.1848
1392,_SEvinOcdEeet0YmmfbMwkw,CF1,6.0648
1393,_SEvinOcdEeet0YmmfbMwkw,CF1,6.0648
1394,_SEvinOcdEeet0YmmfbMwkw,CF1,6.0648
1395,_SFKaeecdEeet0YmmfbMwkw,CF1,13.1055
1396,_SFKaeecdEeet0YmmfbMwkw,CF1,13.1055
1397,_SFKaeecdEeet0YmmfbMwkw,CF1,13.1055
1398,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.6202
1399,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.6202
1400,_SE-L2-cdEeet0YmmfbMwkw,CF1,98.6202
1401,_SE4F4ucdEeet0YmmfbMwkw,CF3,10.1552
1402,_SE4F4ucdEeet0YmmfbMwkw,CF3,10.1552
1403,_SE4F4ucdEeet0YmmfbMwkw,CF3,10.1552
1404,_SFLBEecdEeet0YmmfbMwkw,CF1,9.0233
1405,_SFLBEecdEeet0YmmfbMwkw,CF1,9.0233
1406,_SFLBEecdEeet0YmmfbMwkw,CF1,9.0233
1407,_SFOrf-cdEeet0YmmfbMwkw,CF3,6.2278
1408,_SFOrf-cdEeet0YmmfbMwkw,CF3,6.2278
1409,_SEz0QOcdEeet0YmmfbMwkw,CF1,6.0808
1410,_SEz0QOcdEeet0YmmfbMwkw,CF1,6.0808
1411,_SEz0QOcdEeet0YmmfbMwkw,CF1,6.0808
1412,_SEz0QOcdEeet0YmmfbMwkw,CF1,6.0808
1413,_SEz0QOcdEeet0YmmfbMwkw,CF1,6.0808
1414,_SEz0QOcdEeet0YmmfbMwkw,CF1,6.0808
1415,_SEz0QOcdEeet0YmmfbMwkw,CF1,6.0808
1416,_SEz0QOcdEeet0YmmfbMwkw,CF1,6.0808
1417,_SEz0QOcdEeet0YmmfbMwkw,CF1,6.0808
1418,_SFDEvucdEeet0YmmfbMwkw,CF3,185.6479
1419,_SFDEvucdEeet0YmmfbMwkw,CF3,185.1122
1420,_SE3ehucdEeet0YmmfbMwkw,CF1,13.0845
