,Optimal_Affected_Component_Uid,Optimal_Failure,raw,cube,sqt,log10,ln,log2
240,_SEymIOcdEeet0YmmfbMwkw,CF2,629.0408,25.0568,66.8763,2.1132,23.8391,34.4068
241,_SEx_KecdEeet0YmmfbMwkw,CF1,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
242,_SEzNE-cdEeet0YmmfbMwkw,CF3,615.6413,26.6102,69.8434,11.401,26.2408,37.8483
243,_SEz0XOcdEeet0YmmfbMwkw,CF3,602.2418,28.6924,73.8342,12.8439,29.5648,42.6524
244,_SE0bSucdEeet0YmmfbMwkw,CF3,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
245,_SE8-O-cdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
246,_SE_a_OcdEeet0YmmfbMwkw,CF2,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
247,_SE-L5ecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
248,_SE-MhecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
249,_SFAodecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
250,_SFBPhucdEeet0YmmfbMwkw,CF2,48.8952,4.0786,7.804,1.9731,4.5427,6.5534
251,_SFApHecdEeet0YmmfbMwkw,CF2,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
252,_SE8XmecdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
253,_SE_aWucdEeet0YmmfbMwkw,CF2,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
254,_SE8-s-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
255,_SE9lYOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
256,_SE-z0OcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
257,_SFABWOcdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
258,_SFACAucdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
259,_SFB2rOcdEeet0YmmfbMwkw,CF2,15.0,2.4662,3.873,1.1761,2.7081,3.9069
260,_SE-zLOcdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
261,_SFDr2-cdEeet0YmmfbMwkw,CF3,1347.2354,52.1592,142.4676,21.4166,49.2949,71.1365
262,_SFCeQucdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
263,_SFDse-cdEeet0YmmfbMwkw,CF3,772.0396,31.368,83.8788,13.1151,30.1873,43.5556
264,_SFESe-cdEeet0YmmfbMwkw,CF3,1178.8874,54.3477,142.4447,24.2125,55.7327,80.4042
265,_SFDEyecdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
266,_SFETG-cdEeet0YmmfbMwkw,CF3,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
267,_SFDFbecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
268,_SFCdxecdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
269,_SFB3UucdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
270,_SFGwGecdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
271,_SFKaeecdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
272,_SFMO7ecdEeet0YmmfbMwkw,CF2,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
273,_SFFhsucdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
274,_SFGH_OcdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
275,_SFJyFecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
276,_SFJytecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
277,_SFLBsecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
278,_SFLnRecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
279,_SFM1r-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
280,_SFM2T-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
281,_SFNdAucdEeet0YmmfbMwkw,CF2,40.4454,3.7274,6.9177,1.8114,4.1704,6.0165
282,_SFGvd-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
283,_SFKZ1-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
284,_SFMOS-cdEeet0YmmfbMwkw,CF2,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
285,_SFE6ZucdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
286,_SFFhCOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
287,_SFGu0ecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
288,_SFGwkecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
289,_SFJK--cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
290,_SFKZMecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
291,_SFLAXecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
292,_SFLBB-cdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
293,_SFLokecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
294,_SFMPZecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
295,_SFMQD-cdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
296,_SFNdqOcdEeet0YmmfbMwkw,CF2,15.0,2.4662,3.873,1.1761,2.7081,3.9069
297,_SFGIpOcdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
298,_SFJzXecdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
299,_SFLn7ecdEeet0YmmfbMwkw,CF2,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
300,_SFM29-cdEeet0YmmfbMwkw,CF2,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
301,_SFODgecdEeet0YmmfbMwkw,CF2,12.0,2.2894,3.4641,1.0792,2.4849,3.585
302,_SFOrh-cdEeet0YmmfbMwkw,CF3,1619.7408,36.8816,113.0974,12.0246,27.74,40.0193
303,_SFS9vOcdEeet0YmmfbMwkw,CF3,1622.9228,36.9502,113.3016,12.0473,27.7924,40.0949
304,_SFOq5ecdEeet0YmmfbMwkw,CF3,1198.2617,45.6222,124.8816,18.559,42.7189,61.6587
305,_SFS9GucdEeet0YmmfbMwkw,CF3,1200.7366,45.7157,125.1233,18.6001,42.8133,61.795
306,_SFOD_ucdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
307,_SFSWNecdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
308,_SFOEpucdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
309,_SFSW3ecdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
310,_SFOFSucdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
311,_SFS8dOcdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
312,_SEu7g-cdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
313,_SEvinOcdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
314,_SFOsK-cdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
315,_SFTjAecdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
316,_SFSVuOcdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
317,_SFSVE-cdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
318,_SEtGI-cdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
319,_SEuUY-cdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
320,_SEzNFecdEeet0YmmfbMwkw,CF2,152.8478,6.6025,14.8712,2.9226,6.7289,9.7079
321,_SEymIOcdEeet0YmmfbMwkw,CF1,1831.8913,78.0945,209.2106,33.7151,77.6031,111.9605
322,_SEz0XucdEeet0YmmfbMwkw,CF3,1582.103,38.6369,116.8864,12.9583,29.8131,43.0211
323,_SE0bTOcdEeet0YmmfbMwkw,CF3,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
324,_SE1CCecdEeet0YmmfbMwkw,CF3,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
325,_SE8-O-cdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
326,_SE_a_OcdEeet0YmmfbMwkw,CF2,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
327,_SE-L5ecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
328,_SE-MhecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
329,_SFAodecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
330,_SFBPhucdEeet0YmmfbMwkw,CF2,48.8952,4.0786,7.804,1.9731,4.5427,6.5534
331,_SFApHecdEeet0YmmfbMwkw,CF2,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
332,_SE_aWucdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
333,_SE8-s-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
334,_SE9lYOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
335,_SE-z0OcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
336,_SFABWOcdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
337,_SFACAucdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
338,_SFB2rOcdEeet0YmmfbMwkw,CF2,15.0,2.4662,3.873,1.1761,2.7081,3.9069
339,_SE-zLOcdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
340,_SFDr3ecdEeet0YmmfbMwkw,CF3,1638.2867,35.0842,108.8054,11.2241,25.8509,37.2744
341,_SFB3V-cdEeet0YmmfbMwkw,CF2,12.0,2.2894,3.4641,1.0792,2.4849,3.585
342,_SFDsfecdEeet0YmmfbMwkw,CF3,881.5213,21.639,63.678,7.4395,17.1558,24.7502
343,_SFESfecdEeet0YmmfbMwkw,CF3,3064.9059,71.7981,222.1991,23.3795,53.7848,77.6149
344,_SFETHecdEeet0YmmfbMwkw,CF3,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
345,_SFE57ucdEeet0YmmfbMwkw,CF3,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
346,_SFDFc-cdEeet0YmmfbMwkw,CF3,57.3449,4.3978,8.6292,2.1132,4.865,7.0187
347,_SFCeSucdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
348,_SFDEzecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
349,_SFCdyucdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
350,_SFGwGecdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
351,_SFKaeecdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
352,_SFMO7ecdEeet0YmmfbMwkw,CF2,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
353,_SFFhsucdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
354,_SFGH_OcdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
355,_SFJyFecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
356,_SFJytecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
357,_SFLBsecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
358,_SFLnRecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
359,_SFM1r-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
360,_SFM2T-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
361,_SFNdAucdEeet0YmmfbMwkw,CF2,40.4454,3.7274,6.9177,1.8114,4.1704,6.0165
362,_SFOEBucdEeet0YmmfbMwkw,CF2,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
363,_SFGvd-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
364,_SFKZ1-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
365,_SFMOS-cdEeet0YmmfbMwkw,CF2,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
366,_SFFhCOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
367,_SFGu0ecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
368,_SFGwkecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
369,_SFJK--cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
370,_SFKZMecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
371,_SFLAXecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
372,_SFLBB-cdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
373,_SFLokecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
374,_SFMPZecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
375,_SFMQD-cdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
376,_SFNdqOcdEeet0YmmfbMwkw,CF2,15.0,2.4662,3.873,1.1761,2.7081,3.9069
377,_SFGIpOcdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
378,_SFJzXecdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
379,_SFLn7ecdEeet0YmmfbMwkw,CF2,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
380,_SFM29-cdEeet0YmmfbMwkw,CF2,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
381,_SFOq5-cdEeet0YmmfbMwkw,CF3,1644.6507,63.5128,202.579,19.5085,44.9337,64.7845
382,_SFS9HOcdEeet0YmmfbMwkw,CF3,3121.0897,63.6409,202.9665,19.5495,45.0282,64.9207
383,_SFODgecdEeet0YmmfbMwkw,CF2,12.0,2.2894,3.4641,1.0792,2.4849,3.585
384,_SEu7iucdEeet0YmmfbMwkw,CF3,2413.0669,73.416,213.4581,26.9608,62.0753,89.5498
385,_SEvio-cdEeet0YmmfbMwkw,CF3,1747.0274,55.2025,158.5129,20.6193,47.462,68.4724
386,_SEwJrOcdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
387,_SFOFUOcdEeet0YmmfbMwkw,CF3,57.3449,4.3978,8.6292,2.1132,4.865,7.0187
388,_SFS8eucdEeet0YmmfbMwkw,CF3,57.3449,4.3978,8.6292,2.1132,4.865,7.0187
389,_SFSWPecdEeet0YmmfbMwkw,CF3,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
390,_SFOEqucdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
391,_SFSW4ecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
392,_SFOri-cdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
393,_SFS9wOcdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
394,_SFSVGOcdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
395,_SFSVvecdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
396,_SEtGKOcdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
397,_SEuUaOcdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
398,_SFOsMecdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
399,_SFTjB-cdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
400,_SEzNFecdEeet0YmmfbMwkw,CF1,2894.0566,65.6975,204.4386,21.1273,48.6544,70.209
401,_SEz0YucdEeet0YmmfbMwkw,CF2,15.0,2.4662,3.873,1.1761,2.7081,3.9069
402,_SE1CgecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
403,_SE0bUOcdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
404,_SE1CDecdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
405,_SE_a_OcdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
406,_SE-L5ecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
407,_SE-MhecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
408,_SFAodecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
409,_SFBPhucdEeet0YmmfbMwkw,CF2,48.8952,4.0786,7.804,1.9731,4.5427,6.5534
410,_SFApHecdEeet0YmmfbMwkw,CF2,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
411,_SE_aWucdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
412,_SE8-s-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
413,_SE9lYOcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
414,_SE-z0OcdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
415,_SFABWOcdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
416,_SFACAucdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
417,_SFB2rOcdEeet0YmmfbMwkw,CF2,15.0,2.4662,3.873,1.1761,2.7081,3.9069
418,_SE-zLOcdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
419,_SFDFdecdEeet0YmmfbMwkw,CF3,1655.5147,7.1246,16.4553,3.089,7.1121,10.2603
420,_SFB3V-cdEeet0YmmfbMwkw,CF2,12.0,2.2894,3.4641,1.0792,2.4849,3.585
421,_SFCdz-cdEeet0YmmfbMwkw,CF2,9.0,2.0801,3.0,0.9542,2.1972,3.1699
422,_SFDE0-cdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
423,_SFCeTucdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
424,_SFE6ZucdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
425,_SFDr4ecdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
426,_SFDsgecdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
427,_SFESgecdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
428,_SFETIecdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
429,_SFE58ucdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
430,_SFGwGecdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
431,_SFKaeecdEeet0YmmfbMwkw,CF1,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
432,_SFMO7ecdEeet0YmmfbMwkw,CF2,96.664,5.5629,11.8275,2.5672,5.9107,8.5271
433,_SFOEsOcdEeet0YmmfbMwkw,CF2,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
434,_SFFhsucdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
435,_SFGH_OcdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
436,_SFJyFecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
437,_SFJytecdEeet0YmmfbMwkw,CF1,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
438,_SFLBsecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
439,_SFLnRecdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
440,_SFM1r-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
441,_SFM2T-cdEeet0YmmfbMwkw,CF2,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
442,_SFNdAucdEeet0YmmfbMwkw,CF2,40.4454,3.7274,6.9177,1.8114,4.1704,6.0165
443,_SFOEBucdEeet0YmmfbMwkw,CF2,27.5459,3.129,5.4484,1.5205,3.5007,5.0502
444,_SFGvd-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
445,_SFKZ1-cdEeet0YmmfbMwkw,CF1,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
446,_SFMOS-cdEeet0YmmfbMwkw,CF2,27.0459,3.1045,5.3891,1.5082,3.4725,5.0096
447,_SFGu0ecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
448,_SFGwkecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
449,_SFJK--cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
450,_SFKZMecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
451,_SFLAXecdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
452,_SFLBB-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
453,_SFLokecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
454,_SFMPZecdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
455,_SFMQD-cdEeet0YmmfbMwkw,CF2,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
456,_SFNdqOcdEeet0YmmfbMwkw,CF2,15.0,2.4662,3.873,1.1761,2.7081,3.9069
457,_SFGIpOcdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
458,_SFJzXecdEeet0YmmfbMwkw,CF1,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
459,_SFLn7ecdEeet0YmmfbMwkw,CF2,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
460,_SFM29-cdEeet0YmmfbMwkw,CF2,13.5,2.3811,3.6742,1.1303,2.6027,3.7549
461,_SFOFUucdEeet0YmmfbMwkw,CF3,185.4397,7.1246,16.4553,3.089,7.1121,10.2603
462,_SFS8fOcdEeet0YmmfbMwkw,CF3,185.4397,7.1246,16.4553,3.089,7.1121,10.2603
463,_SFODgecdEeet0YmmfbMwkw,CF2,12.0,2.2894,3.4641,1.0792,2.4849,3.585
464,_SFSW5-cdEeet0YmmfbMwkw,CF3,60.8449,4.5194,8.9502,2.1643,4.9828,7.1886
465,_SEu7jecdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
466,_SEvipucdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
467,_SEwJr-cdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
468,_SEwwp-cdEeet0YmmfbMwkw,CF3,49.3952,4.0982,7.8543,1.9818,4.5629,6.5826
469,_SFSWQecdEeet0YmmfbMwkw,CF3,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
470,_SFOq6-cdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
471,_SFS9IOcdEeet0YmmfbMwkw,CF3,15.0,2.4662,3.873,1.1761,2.7081,3.9069
472,_SFOsNucdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
473,_SFSVHecdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
474,_SFTjDOcdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
475,_SEtGLecdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
476,_SEuUbecdEeet0YmmfbMwkw,CF3,12.0,2.2894,3.4641,1.0792,2.4849,3.585
477,_SFSVwucdEeet0YmmfbMwkw,CF3,9.0,2.0801,3.0,0.9542,2.1972,3.1699
478,_SFOrkecdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
479,_SFS9xucdEeet0YmmfbMwkw,CF3,7.5,1.9574,2.7386,0.8751,2.0149,2.9069
480,_SEwwk-cdEeet0YmmfbMwkw,CF1,25.5459,3.0281,5.2058,1.4693,3.3829,4.8803
