,Optimal_Affected_Component_Uid,Optimal_Failure,log2
1649,_SFLBHecdEeet0YmmfbMwkw,CF2,5.8253
1650,_SFS9tOcdEeet0YmmfbMwkw,CF3,5.8713
1651,_SFS9tOcdEeet0YmmfbMwkw,CF3,5.8713
1652,_SFNdjecdEeet0YmmfbMwkw,CF1,8.3826
1653,_SFNdjecdEeet0YmmfbMwkw,CF1,8.3826
1654,_SFNdjecdEeet0YmmfbMwkw,CF1,8.3826
1655,_SFS9uucdEeet0YmmfbMwkw,CF3,73.5664
1656,_SFS9uucdEeet0YmmfbMwkw,CF3,73.344
1657,_SFApIecdEeet0YmmfbMwkw,CF2,5.7313
1658,_SFApIecdEeet0YmmfbMwkw,CF2,5.7313
1659,_SFApIecdEeet0YmmfbMwkw,CF2,5.7313
1660,_SFSW1ecdEeet0YmmfbMwkw,CF3,7.7276
1661,_SFSW1ecdEeet0YmmfbMwkw,CF3,7.7276
1662,_SFJyQucdEeet0YmmfbMwkw,CF2,3.054
1663,_SFJyQucdEeet0YmmfbMwkw,CF2,3.054
1664,_SFJyQucdEeet0YmmfbMwkw,CF2,3.054
1665,_SFDr--cdEeet0YmmfbMwkw,CF2,3.573
1666,_SFDr--cdEeet0YmmfbMwkw,CF2,3.573
1667,_SFDr--cdEeet0YmmfbMwkw,CF2,3.573
1668,_SFDr--cdEeet0YmmfbMwkw,CF2,3.573
1669,_SFDr--cdEeet0YmmfbMwkw,CF2,3.573
1670,_SFDr--cdEeet0YmmfbMwkw,CF2,3.573
1671,_SFFhvucdEeet0YmmfbMwkw,CF3,5.7803
1672,_SFFhvucdEeet0YmmfbMwkw,CF3,5.7803
1673,_SFFhvucdEeet0YmmfbMwkw,CF3,5.7803
1674,_SFACDOcdEeet0YmmfbMwkw,CF2,7.6786
1675,_SFACDOcdEeet0YmmfbMwkw,CF2,7.6786
1676,_SFACDOcdEeet0YmmfbMwkw,CF2,7.6786
1677,_SFLAZ-cdEeet0YmmfbMwkw,CF3,5.8203
1678,_SFLAZ-cdEeet0YmmfbMwkw,CF3,5.8203
1679,_SFLAZ-cdEeet0YmmfbMwkw,CF3,5.8203
1680,_SFJzYecdEeet0YmmfbMwkw,CF1,5.8043
1681,_SFJzYecdEeet0YmmfbMwkw,CF1,5.8043
1682,_SFJzYecdEeet0YmmfbMwkw,CF1,5.8043
1683,_SFJzYecdEeet0YmmfbMwkw,CF1,5.8043
1684,_SFJy5-cdEeet0YmmfbMwkw,CF2,3.59
1685,_SFJy5-cdEeet0YmmfbMwkw,CF2,3.59
1686,_SFJy5-cdEeet0YmmfbMwkw,CF2,3.59
1687,_SFDsdecdEeet0YmmfbMwkw,CF3,5.7623
1688,_SFDsdecdEeet0YmmfbMwkw,CF3,5.7623
1689,_SFDsdecdEeet0YmmfbMwkw,CF3,5.7623
1690,_SFDsdecdEeet0YmmfbMwkw,CF3,5.7623
1691,_SFDsdecdEeet0YmmfbMwkw,CF3,5.7623
1692,_SFS8aOcdEeet0YmmfbMwkw,CF3,7.7216
1693,_SFS8aOcdEeet0YmmfbMwkw,CF3,7.7216
1694,_SFS8aOcdEeet0YmmfbMwkw,CF3,7.7216
1695,_SFS8aOcdEeet0YmmfbMwkw,CF3,7.7216
1696,_SFS8aOcdEeet0YmmfbMwkw,CF3,7.7216
1697,_SFOsE-cdEeet0YmmfbMwkw,CF1,7.7206
1698,_SFOsE-cdEeet0YmmfbMwkw,CF1,7.7206
1699,_SFOsE-cdEeet0YmmfbMwkw,CF1,7.7206
1700,_SE_a9OcdEeet0YmmfbMwkw,CF3,5.6893
1701,_SE_a9OcdEeet0YmmfbMwkw,CF3,5.6893
1702,_SE_a9OcdEeet0YmmfbMwkw,CF3,5.6893
1703,_SFLBKecdEeet0YmmfbMwkw,CF3,4.6579
1704,_SFLBKecdEeet0YmmfbMwkw,CF3,4.6579
1705,_SFLBKecdEeet0YmmfbMwkw,CF3,4.6579
1706,_SFApC-cdEeet0YmmfbMwkw,CF1,5.7293
1707,_SFApC-cdEeet0YmmfbMwkw,CF1,5.7293
1708,_SFApC-cdEeet0YmmfbMwkw,CF1,5.7293
1709,_SFApC-cdEeet0YmmfbMwkw,CF1,5.7293
1710,_SFApC-cdEeet0YmmfbMwkw,CF1,5.7293
1711,_SFApC-cdEeet0YmmfbMwkw,CF1,5.7293
1712,_SFGwBecdEeet0YmmfbMwkw,CF3,7.6946
1713,_SFGwBecdEeet0YmmfbMwkw,CF3,7.6946
1714,_SFGwBecdEeet0YmmfbMwkw,CF3,7.6946
1715,_SEuUcucdEeet0YmmfbMwkw,CF1,3.045
1716,_SEuUcucdEeet0YmmfbMwkw,CF1,3.045
1717,_SEuUcucdEeet0YmmfbMwkw,CF1,3.045
1718,_SEwJt-cdEeet0YmmfbMwkw,CF1,4.4799
1719,_SEwJt-cdEeet0YmmfbMwkw,CF1,4.4799
1720,_SEwJt-cdEeet0YmmfbMwkw,CF1,4.4799
1721,_SFDFV-cdEeet0YmmfbMwkw,CF3,5.7533
1722,_SFDFV-cdEeet0YmmfbMwkw,CF3,5.7533
1723,_SFDFV-cdEeet0YmmfbMwkw,CF3,5.7533
1724,_SE2QWecdEeet0YmmfbMwkw,CF3,5.6583
1725,_SE2QWecdEeet0YmmfbMwkw,CF3,5.6583
1726,_SE2QWecdEeet0YmmfbMwkw,CF3,5.6583
1727,_SFJyOOcdEeet0YmmfbMwkw,CF2,3.591
1728,_SFJyOOcdEeet0YmmfbMwkw,CF2,3.591
1729,_SFJyOOcdEeet0YmmfbMwkw,CF2,3.591
1730,_SE4s9ecdEeet0YmmfbMwkw,CF2,3.2894
1731,_SE4s9ecdEeet0YmmfbMwkw,CF2,3.2894
1732,_SE4s9ecdEeet0YmmfbMwkw,CF2,3.2894
1733,_SFFhqOcdEeet0YmmfbMwkw,CF3,5.7793
1734,_SFFhqOcdEeet0YmmfbMwkw,CF3,5.7793
1735,_SFFhqOcdEeet0YmmfbMwkw,CF3,5.7793
1736,_SE8Xk-cdEeet0YmmfbMwkw,CF1,5.6813
1737,_SE8Xk-cdEeet0YmmfbMwkw,CF1,5.6813
1738,_SE8Xk-cdEeet0YmmfbMwkw,CF1,5.6813
1739,_SFNeOOcdEeet0YmmfbMwkw,CF3,4.4879
1740,_SFNeOOcdEeet0YmmfbMwkw,CF3,4.4879
1741,_SFNeOOcdEeet0YmmfbMwkw,CF3,4.4879
1742,_SE57PecdEeet0YmmfbMwkw,CF3,5.6653
1743,_SE57PecdEeet0YmmfbMwkw,CF3,5.6653
1744,_SE57PecdEeet0YmmfbMwkw,CF3,5.6653
1745,_SFDFeecdEeet0YmmfbMwkw,CF1,3.9899
1746,_SFDFeecdEeet0YmmfbMwkw,CF1,3.9899
1747,_SFDFeecdEeet0YmmfbMwkw,CF1,3.9899
1748,_SFS9JucdEeet0YmmfbMwkw,CF1,2.7779
1749,_SFS9JucdEeet0YmmfbMwkw,CF1,2.7779
1750,_SFS9JucdEeet0YmmfbMwkw,CF1,2.7779
1751,_SFOEtucdEeet0YmmfbMwkw,CF1,4.0109
1752,_SFOEtucdEeet0YmmfbMwkw,CF1,4.0109
1753,_SFOEtucdEeet0YmmfbMwkw,CF1,4.0109
1754,_SE8XCucdEeet0YmmfbMwkw,CF1,3.5410000000000004
1755,_SE8XCucdEeet0YmmfbMwkw,CF1,3.5410000000000004
1756,_SE8XCucdEeet0YmmfbMwkw,CF1,3.5410000000000004
1757,_SFJyq-cdEeet0YmmfbMwkw,CF3,5.8023
1758,_SFJyq-cdEeet0YmmfbMwkw,CF3,5.8023
1759,_SFJyq-cdEeet0YmmfbMwkw,CF3,5.8023
1760,_SFESm-cdEeet0YmmfbMwkw,CF2,3.577
1761,_SFESm-cdEeet0YmmfbMwkw,CF2,3.577
1762,_SFESm-cdEeet0YmmfbMwkw,CF2,3.577
1763,_SFESm-cdEeet0YmmfbMwkw,CF2,3.577
1764,_SFESm-cdEeet0YmmfbMwkw,CF2,3.577
1765,_SFESm-cdEeet0YmmfbMwkw,CF2,3.577
1766,_SFJzfecdEeet0YmmfbMwkw,CF1,3.592
1767,_SFJzfecdEeet0YmmfbMwkw,CF1,3.592
1768,_SFJzfecdEeet0YmmfbMwkw,CF1,3.592
1769,_SE8W3ecdEeet0YmmfbMwkw,CF1,5.6783
1770,_SE8W3ecdEeet0YmmfbMwkw,CF1,5.6783
1771,_SE8W3ecdEeet0YmmfbMwkw,CF1,5.6783
1772,_SFJyKecdEeet0YmmfbMwkw,CF1,9.7581
1773,_SFJyKecdEeet0YmmfbMwkw,CF1,9.7581
1774,_SFJyKecdEeet0YmmfbMwkw,CF1,9.7581
1775,_SFBPgOcdEeet0YmmfbMwkw,CF3,5.7403
1776,_SFBPgOcdEeet0YmmfbMwkw,CF3,5.7403
1777,_SFLAqecdEeet0YmmfbMwkw,CF2,3.3074
1778,_SFLAqecdEeet0YmmfbMwkw,CF2,3.3074
1779,_SFLAqecdEeet0YmmfbMwkw,CF2,3.3074
1780,_SFMQGecdEeet0YmmfbMwkw,CF2,7.7126
1781,_SFMQGecdEeet0YmmfbMwkw,CF2,7.7126
1782,_SFMQGecdEeet0YmmfbMwkw,CF2,7.7126
1783,_SFGuu-cdEeet0YmmfbMwkw,CF1,5.7883
1784,_SFGuu-cdEeet0YmmfbMwkw,CF1,5.7883
1785,_SFGuu-cdEeet0YmmfbMwkw,CF1,5.7883
1786,_SFGuu-cdEeet0YmmfbMwkw,CF1,5.7883
1787,_SFGuu-cdEeet0YmmfbMwkw,CF1,5.7883
1788,_SFGuu-cdEeet0YmmfbMwkw,CF1,5.7883
1789,_SFFh3-cdEeet0YmmfbMwkw,CF1,3.052
1790,_SFFh3-cdEeet0YmmfbMwkw,CF1,3.052
1791,_SFFh3-cdEeet0YmmfbMwkw,CF1,3.052
1792,_SFJy8-cdEeet0YmmfbMwkw,CF2,2.7609
1793,_SFJy8-cdEeet0YmmfbMwkw,CF2,2.7609
1794,_SFJy8-cdEeet0YmmfbMwkw,CF2,2.7609
1795,_SFMPsecdEeet0YmmfbMwkw,CF3,3.3134
1796,_SFMPsecdEeet0YmmfbMwkw,CF3,3.3134
1797,_SFMPsecdEeet0YmmfbMwkw,CF3,3.3134
1798,_SFGwm-cdEeet0YmmfbMwkw,CF3,5.7963
1799,_SFGwm-cdEeet0YmmfbMwkw,CF3,5.7963
1800,_SFGwm-cdEeet0YmmfbMwkw,CF3,5.7963
1801,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.7391
1802,_SE0bTOcdEeet0YmmfbMwkw,CF3,9.7391
1803,_SFDE8-cdEeet0YmmfbMwkw,CF2,3.57
1804,_SFDE8-cdEeet0YmmfbMwkw,CF2,3.57
1805,_SFDE8-cdEeet0YmmfbMwkw,CF2,3.57
1806,_SFDE8-cdEeet0YmmfbMwkw,CF2,3.57
1807,_SFDE8-cdEeet0YmmfbMwkw,CF2,3.57
1808,_SFDE8-cdEeet0YmmfbMwkw,CF2,3.57
1809,_SFAogecdEeet0YmmfbMwkw,CF1,5.7283
1810,_SFAogecdEeet0YmmfbMwkw,CF1,5.7283
1811,_SFAogecdEeet0YmmfbMwkw,CF1,5.7283
1812,_SExYNOcdEeet0YmmfbMwkw,CF1,7.6726
1813,_SExYNOcdEeet0YmmfbMwkw,CF1,7.6726
1814,_SE7wGecdEeet0YmmfbMwkw,CF3,5.6733
1815,_SE7wGecdEeet0YmmfbMwkw,CF3,5.6733
1816,_SE7wGecdEeet0YmmfbMwkw,CF3,5.6733
1817,_SEvi2OcdEeet0YmmfbMwkw,CF2,3.553
1818,_SEvi2OcdEeet0YmmfbMwkw,CF2,3.553
1819,_SEvi2OcdEeet0YmmfbMwkw,CF2,3.553
1820,_SE7wJecdEeet0YmmfbMwkw,CF1,3.9709
1821,_SE7wJecdEeet0YmmfbMwkw,CF1,3.9709
1822,_SE7wJecdEeet0YmmfbMwkw,CF1,3.9709
1823,_SEz0XucdEeet0YmmfbMwkw,CF3,45.7662
1824,_SEz0XucdEeet0YmmfbMwkw,CF3,45.5252
1825,_SFCdQOcdEeet0YmmfbMwkw,CF3,2.7559
1826,_SFCdQOcdEeet0YmmfbMwkw,CF3,2.7559
1827,_SFCdQOcdEeet0YmmfbMwkw,CF3,2.7559
1828,_SEzNE-cdEeet0YmmfbMwkw,CF1,6.0326
1829,_SEzNE-cdEeet0YmmfbMwkw,CF1,6.0326
1830,_SEzNE-cdEeet0YmmfbMwkw,CF1,6.0326
1831,_SFOEnucdEeet0YmmfbMwkw,CF3,7.7166
1832,_SFOEnucdEeet0YmmfbMwkw,CF3,7.7166
1833,_SFKZ_ecdEeet0YmmfbMwkw,CF2,3.3054
1834,_SFKZ_ecdEeet0YmmfbMwkw,CF2,3.3054
1835,_SFKZ_ecdEeet0YmmfbMwkw,CF2,3.3054
1836,_SFKZxecdEeet0YmmfbMwkw,CF3,7.7026
1837,_SFKZxecdEeet0YmmfbMwkw,CF3,7.7026
1838,_SFKZxecdEeet0YmmfbMwkw,CF3,7.7026
1839,_SFGItOcdEeet0YmmfbMwkw,CF3,4.0009
1840,_SFGItOcdEeet0YmmfbMwkw,CF3,4.0009
1841,_SFGItOcdEeet0YmmfbMwkw,CF3,4.0009
1842,_SE89uecdEeet0YmmfbMwkw,CF2,3.54
1843,_SE89uecdEeet0YmmfbMwkw,CF2,3.54
1844,_SE89uecdEeet0YmmfbMwkw,CF2,3.54
1845,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.6773
1846,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.6773
1847,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.6773
1848,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.6773
1849,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.6773
1850,_SE8-s-cdEeet0YmmfbMwkw,CF1,5.6773
1851,_SFGu3ecdEeet0YmmfbMwkw,CF1,4.0019
1852,_SFGu3ecdEeet0YmmfbMwkw,CF1,4.0019
1853,_SFGu3ecdEeet0YmmfbMwkw,CF1,4.0019
1854,_SE-Ml-cdEeet0YmmfbMwkw,CF3,78.4051
1855,_SE-Ml-cdEeet0YmmfbMwkw,CF3,78.4051
1856,_SE-Ml-cdEeet0YmmfbMwkw,CF3,78.4051
1857,_SE7vpecdEeet0YmmfbMwkw,CF2,3.2924
1858,_SE7vpecdEeet0YmmfbMwkw,CF2,3.2924
1859,_SE7vpecdEeet0YmmfbMwkw,CF2,3.2924
1860,_SFSWNecdEeet0YmmfbMwkw,CF3,7.7286
1861,_SFSWNecdEeet0YmmfbMwkw,CF3,7.7286
1862,_SFKZG-cdEeet0YmmfbMwkw,CF3,5.8083
1863,_SFKZG-cdEeet0YmmfbMwkw,CF3,5.8083
1864,_SFKZG-cdEeet0YmmfbMwkw,CF3,5.8083
1865,_SE8Xm-cdEeet0YmmfbMwkw,CF1,9.7441
1866,_SE8Xm-cdEeet0YmmfbMwkw,CF1,9.7441
1867,_SE8Xm-cdEeet0YmmfbMwkw,CF1,9.7441
1868,_SE8Xm-cdEeet0YmmfbMwkw,CF1,9.7441
1869,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.276
1870,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.276
1871,_SEu7v-cdEeet0YmmfbMwkw,CF3,4.276
1872,_SEtGI-cdEeet0YmmfbMwkw,CF3,3.4189
1873,_SEtGI-cdEeet0YmmfbMwkw,CF3,3.4189
1874,_SFE6cOcdEeet0YmmfbMwkw,CF1,5.7683
1875,_SFE6cOcdEeet0YmmfbMwkw,CF1,5.7683
1876,_SFE6cOcdEeet0YmmfbMwkw,CF1,5.7683
1877,_SFE6cOcdEeet0YmmfbMwkw,CF1,5.7683
1878,_SFE6cOcdEeet0YmmfbMwkw,CF1,5.7683
1879,_SFE6cOcdEeet0YmmfbMwkw,CF1,5.7683
1880,_SFE6cOcdEeet0YmmfbMwkw,CF1,5.7683
1881,_SFE6cOcdEeet0YmmfbMwkw,CF1,5.7683
1882,_SFE6cOcdEeet0YmmfbMwkw,CF1,5.7683
1883,_SFE6cOcdEeet0YmmfbMwkw,CF1,5.7683
1884,_SFSW7ecdEeet0YmmfbMwkw,CF2,4.0129
1885,_SFSW7ecdEeet0YmmfbMwkw,CF2,4.0129
1886,_SFSW7ecdEeet0YmmfbMwkw,CF2,4.0129
1887,_SFFhEucdEeet0YmmfbMwkw,CF1,7.6906
1888,_SFFhEucdEeet0YmmfbMwkw,CF1,7.6906
1889,_SFFhEucdEeet0YmmfbMwkw,CF1,7.6906
1890,_SFM2h-cdEeet0YmmfbMwkw,CF3,3.3114
1891,_SFM2h-cdEeet0YmmfbMwkw,CF3,3.3114
1892,_SFM2h-cdEeet0YmmfbMwkw,CF3,3.3114
1893,_SEwJpecdEeet0YmmfbMwkw,CF2,5.7023
1894,_SEwJpecdEeet0YmmfbMwkw,CF2,5.7023
1895,_SEwJpecdEeet0YmmfbMwkw,CF2,5.7023
1896,_SFLAo-cdEeet0YmmfbMwkw,CF2,3.5980000000000003
1897,_SFLAo-cdEeet0YmmfbMwkw,CF2,3.5980000000000003
1898,_SFLAo-cdEeet0YmmfbMwkw,CF2,3.5980000000000003
1899,_SFDse-cdEeet0YmmfbMwkw,CF3,46.3405
1900,_SFDse-cdEeet0YmmfbMwkw,CF3,46.1181
1901,_SFDse-cdEeet0YmmfbMwkw,CF3,46.5332
1902,_SFDse-cdEeet0YmmfbMwkw,CF3,46.5332
1903,_SFDse-cdEeet0YmmfbMwkw,CF3,46.5332
1904,_SE4F5ecdEeet0YmmfbMwkw,CF2,7.6616
1905,_SE4F5ecdEeet0YmmfbMwkw,CF2,7.6616
1906,_SE4F5ecdEeet0YmmfbMwkw,CF2,7.6616
1907,_SFJzS-cdEeet0YmmfbMwkw,CF3,5.8033
1908,_SFJzS-cdEeet0YmmfbMwkw,CF3,5.8033
1909,_SFJzS-cdEeet0YmmfbMwkw,CF3,5.8033
1910,_SFOE0OcdEeet0YmmfbMwkw,CF2,3.609
1911,_SFOE0OcdEeet0YmmfbMwkw,CF2,3.609
1912,_SFOE0OcdEeet0YmmfbMwkw,CF2,3.609
1913,_SE7ItecdEeet0YmmfbMwkw,CF3,7.0825
1914,_SE7ItecdEeet0YmmfbMwkw,CF3,7.0825
1915,_SE7ItecdEeet0YmmfbMwkw,CF3,7.0825
1916,_SFLoF-cdEeet0YmmfbMwkw,CF1,3.6
1917,_SFLoF-cdEeet0YmmfbMwkw,CF1,3.6
1918,_SFLoF-cdEeet0YmmfbMwkw,CF1,3.6
1919,_SEu7oecdEeet0YmmfbMwkw,CF1,26.7023
1920,_SEu7oecdEeet0YmmfbMwkw,CF1,26.7023
1921,_SEu7oecdEeet0YmmfbMwkw,CF1,26.7023
1922,_SFJy7ecdEeet0YmmfbMwkw,CF2,3.3024
1923,_SFJy7ecdEeet0YmmfbMwkw,CF2,3.3024
1924,_SFJy7ecdEeet0YmmfbMwkw,CF2,3.3024
1925,_SFOEm-cdEeet0YmmfbMwkw,CF3,33.2578
1926,_SFOEm-cdEeet0YmmfbMwkw,CF3,32.9948
1927,_SFOEm-cdEeet0YmmfbMwkw,CF3,32.9948
1928,_SFOEm-cdEeet0YmmfbMwkw,CF3,32.9948
1929,_SFOEm-cdEeet0YmmfbMwkw,CF3,32.9948
1930,_SFAodecdEeet0YmmfbMwkw,CF2,7.7296
1931,_SFAodecdEeet0YmmfbMwkw,CF2,7.7296
1932,_SFAodecdEeet0YmmfbMwkw,CF2,7.7296
1933,_SFAodecdEeet0YmmfbMwkw,CF2,7.7296
1934,_SFAodecdEeet0YmmfbMwkw,CF2,7.7296
1935,_SFAodecdEeet0YmmfbMwkw,CF2,7.7296
1936,_SFAodecdEeet0YmmfbMwkw,CF2,7.7296
1937,_SFAodecdEeet0YmmfbMwkw,CF2,7.7296
1938,_SFAodecdEeet0YmmfbMwkw,CF2,7.7296
1939,_SFGIzucdEeet0YmmfbMwkw,CF2,3.583
1940,_SFGIzucdEeet0YmmfbMwkw,CF2,3.583
1941,_SFGIzucdEeet0YmmfbMwkw,CF2,3.583
1942,_SFGIzucdEeet0YmmfbMwkw,CF2,3.583
1943,_SFGIzucdEeet0YmmfbMwkw,CF2,3.583
1944,_SFGIzucdEeet0YmmfbMwkw,CF2,3.583
1945,_SFB3TOcdEeet0YmmfbMwkw,CF1,3.9849
1946,_SFB3TOcdEeet0YmmfbMwkw,CF1,3.9849
1947,_SFB3TOcdEeet0YmmfbMwkw,CF1,3.9849
1948,_SFGI4OcdEeet0YmmfbMwkw,CF2,3.7989
1949,_SFGI4OcdEeet0YmmfbMwkw,CF2,3.7989
1950,_SFGI4OcdEeet0YmmfbMwkw,CF2,3.7989
1951,_SE-Me-cdEeet0YmmfbMwkw,CF1,5.6443
1952,_SE-Me-cdEeet0YmmfbMwkw,CF1,5.6443
1953,_SE-Me-cdEeet0YmmfbMwkw,CF1,5.6443
1954,_SE_a_OcdEeet0YmmfbMwkw,CF2,9.7471
1955,_SE_a_OcdEeet0YmmfbMwkw,CF2,9.7471
1956,_SE_a_OcdEeet0YmmfbMwkw,CF2,9.7471
1957,_SE_a_OcdEeet0YmmfbMwkw,CF2,9.7471
1958,_SE_a_OcdEeet0YmmfbMwkw,CF2,9.7471
1959,_SFS9qOcdEeet0YmmfbMwkw,CF3,7.7236
1960,_SFS9qOcdEeet0YmmfbMwkw,CF3,7.7236
1961,_SFS9qOcdEeet0YmmfbMwkw,CF3,7.7236
1962,_SFDEt-cdEeet0YmmfbMwkw,CF1,5.7493
1963,_SFDEt-cdEeet0YmmfbMwkw,CF1,5.7493
1964,_SFDEt-cdEeet0YmmfbMwkw,CF1,5.7493
1965,_SE5T3OcdEeet0YmmfbMwkw,CF2,3.2914
1966,_SE5T3OcdEeet0YmmfbMwkw,CF2,3.2914
1967,_SE5T3OcdEeet0YmmfbMwkw,CF2,3.2914
1968,_SFM2TOcdEeet0YmmfbMwkw,CF1,8.3796
1969,_SFM2TOcdEeet0YmmfbMwkw,CF1,8.3796
1970,_SFM2TOcdEeet0YmmfbMwkw,CF1,8.3796
1971,_SE-zGucdEeet0YmmfbMwkw,CF1,5.6483
1972,_SE-zGucdEeet0YmmfbMwkw,CF1,5.6483
1973,_SE-zGucdEeet0YmmfbMwkw,CF1,5.6483
1974,_SFMOTecdEeet0YmmfbMwkw,CF2,9.7721
1975,_SFMOTecdEeet0YmmfbMwkw,CF2,9.7721
1976,_SFMOTecdEeet0YmmfbMwkw,CF2,9.7721
1977,_SFMOTecdEeet0YmmfbMwkw,CF2,9.7721
1978,_SFGwpecdEeet0YmmfbMwkw,CF3,7.6956
1979,_SFGwpecdEeet0YmmfbMwkw,CF3,7.6956
1980,_SFGwpecdEeet0YmmfbMwkw,CF3,7.6956
1981,_SFOEwecdEeet0YmmfbMwkw,CF1,3.612
1982,_SFOEwecdEeet0YmmfbMwkw,CF1,3.612
1983,_SFOEwecdEeet0YmmfbMwkw,CF1,3.612
1984,_SEzM_ucdEeet0YmmfbMwkw,CF3,8.3656
1985,_SEzM_ucdEeet0YmmfbMwkw,CF3,8.3656
1986,_SEzM_ucdEeet0YmmfbMwkw,CF3,8.3656
1987,_SFLn8ecdEeet0YmmfbMwkw,CF1,5.8303
1988,_SFLn8ecdEeet0YmmfbMwkw,CF1,5.8303
1989,_SFLn8ecdEeet0YmmfbMwkw,CF1,5.8303
1990,_SE23vucdEeet0YmmfbMwkw,CF1,3.53
1991,_SE23vucdEeet0YmmfbMwkw,CF1,3.53
1992,_SE23vucdEeet0YmmfbMwkw,CF1,3.53
1993,_SE23vucdEeet0YmmfbMwkw,CF1,3.53
1994,_SE23vucdEeet0YmmfbMwkw,CF1,3.53
1995,_SE23vucdEeet0YmmfbMwkw,CF1,3.53
1996,_SFE6DOcdEeet0YmmfbMwkw,CF2,3.575
1997,_SFE6DOcdEeet0YmmfbMwkw,CF2,3.575
1998,_SFE6DOcdEeet0YmmfbMwkw,CF2,3.575
1999,_SFE6DOcdEeet0YmmfbMwkw,CF2,3.575
2000,_SFE6DOcdEeet0YmmfbMwkw,CF2,3.575
2001,_SFE6DOcdEeet0YmmfbMwkw,CF2,3.575
2002,_SFLBuecdEeet0YmmfbMwkw,CF3,4.4859
2003,_SFLBuecdEeet0YmmfbMwkw,CF3,4.4859
2004,_SFLBuecdEeet0YmmfbMwkw,CF3,4.4859
2005,_SFMOxecdEeet0YmmfbMwkw,CF2,5.8393
2006,_SFMOxecdEeet0YmmfbMwkw,CF2,5.8393
2007,_SFMOxecdEeet0YmmfbMwkw,CF2,5.8393
2008,_SFMOxecdEeet0YmmfbMwkw,CF2,5.8393
2009,_SFOEqucdEeet0YmmfbMwkw,CF3,5.8563
2010,_SFOEqucdEeet0YmmfbMwkw,CF3,5.8563
2011,_SEuUaOcdEeet0YmmfbMwkw,CF1,3.55
2012,_SEuUaOcdEeet0YmmfbMwkw,CF1,3.55
2013,_SEuUaOcdEeet0YmmfbMwkw,CF1,3.55
2014,_SFETTecdEeet0YmmfbMwkw,CF2,3.7949
2015,_SFETTecdEeet0YmmfbMwkw,CF2,3.7949
2016,_SFETTecdEeet0YmmfbMwkw,CF2,3.7949
2017,_SE-z0OcdEeet0YmmfbMwkw,CF1,5.6453
2018,_SE-z0OcdEeet0YmmfbMwkw,CF1,5.6453
2019,_SE-z0OcdEeet0YmmfbMwkw,CF1,5.6453
2020,_SFM2YecdEeet0YmmfbMwkw,CF2,6.0446
2021,_SFM2YecdEeet0YmmfbMwkw,CF2,6.0446
2022,_SFM2YecdEeet0YmmfbMwkw,CF2,6.0446
2023,_SFM2YecdEeet0YmmfbMwkw,CF2,6.0446
2024,_SFM2YecdEeet0YmmfbMwkw,CF2,6.0446
2025,_SFM2YecdEeet0YmmfbMwkw,CF2,6.0446
2026,_SFJLBecdEeet0YmmfbMwkw,CF3,7.6976
2027,_SFJLBecdEeet0YmmfbMwkw,CF3,7.6976
2028,_SFJLBecdEeet0YmmfbMwkw,CF3,7.6976
2029,_SFABnucdEeet0YmmfbMwkw,CF2,3.56
2030,_SFABnucdEeet0YmmfbMwkw,CF2,3.56
2031,_SFABnucdEeet0YmmfbMwkw,CF2,3.56
2032,_SFFhKucdEeet0YmmfbMwkw,CF1,3.9969
2033,_SFFhKucdEeet0YmmfbMwkw,CF1,3.9969
2034,_SFFhKucdEeet0YmmfbMwkw,CF1,3.9969
2035,_SFKaZecdEeet0YmmfbMwkw,CF3,7.7036
2036,_SFKaZecdEeet0YmmfbMwkw,CF3,7.7036
2037,_SFKaZecdEeet0YmmfbMwkw,CF3,7.7036
2038,_SE_aVOcdEeet0YmmfbMwkw,CF3,5.6913
2039,_SE_aVOcdEeet0YmmfbMwkw,CF3,5.6913
2040,_SE_aVOcdEeet0YmmfbMwkw,CF3,5.6913
2041,_SFGHoOcdEeet0YmmfbMwkw,CF2,3.7979
2042,_SFGHoOcdEeet0YmmfbMwkw,CF2,3.7979
2043,_SFGHoOcdEeet0YmmfbMwkw,CF2,3.7979
2044,_SE3equcdEeet0YmmfbMwkw,CF2,4.0833
2045,_SE3equcdEeet0YmmfbMwkw,CF2,4.0833
2046,_SE3equcdEeet0YmmfbMwkw,CF2,4.0833
2047,_SE4sVecdEeet0YmmfbMwkw,CF2,3.2904
2048,_SE4sVecdEeet0YmmfbMwkw,CF2,3.2904
2049,_SE4sVecdEeet0YmmfbMwkw,CF2,3.2904
2050,_SFB2qOcdEeet0YmmfbMwkw,CF3,81.6827
2051,_SFB2qOcdEeet0YmmfbMwkw,CF3,81.4417
2052,_SFGIqOcdEeet0YmmfbMwkw,CF1,5.7843
2053,_SFGIqOcdEeet0YmmfbMwkw,CF1,5.7843
2054,_SFGIqOcdEeet0YmmfbMwkw,CF1,5.7843
2055,_SFGIqOcdEeet0YmmfbMwkw,CF1,5.7843
