,Optimal_Affected_Component_Uid,Optimal_Failure,log10
2462,_SFACPucdEeet0YmmfbMwkw,CF2,1.5001
2463,_SFACPucdEeet0YmmfbMwkw,CF2,1.5001
2464,_SFACPucdEeet0YmmfbMwkw,CF2,1.5001
2465,_SE-MF-cdEeet0YmmfbMwkw,CF2,1.4661
2466,_SE-MF-cdEeet0YmmfbMwkw,CF2,1.4661
2467,_SE-MF-cdEeet0YmmfbMwkw,CF2,1.4661
2468,_SFGItOcdEeet0YmmfbMwkw,CF1,1.716
2469,_SFGItOcdEeet0YmmfbMwkw,CF1,1.716
2470,_SFGItOcdEeet0YmmfbMwkw,CF1,1.716
2471,_SFLB3ucdEeet0YmmfbMwkw,CF2,1.2882
2472,_SFLB3ucdEeet0YmmfbMwkw,CF2,1.2882
2473,_SFLB3ucdEeet0YmmfbMwkw,CF2,1.2882
2474,_SFDsX-cdEeet0YmmfbMwkw,CF1,2.3723
2475,_SFDsX-cdEeet0YmmfbMwkw,CF1,2.3723
2476,_SFDsX-cdEeet0YmmfbMwkw,CF1,2.3723
